title,title_note,id,variable_name
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,7710,"PRD-Aircraft Structure, Surfaces, Rigging, And Systems Assemblers"
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,7720,"PRD-Electrical, Electronics, And Electromechanical Assemblers"
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,7730,PRD-Engine And Other Machine Assemblers
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,7740,PRD-Structural Metal Fabricators And Fitters
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,7750,PRD-Miscellaneous Assemblers And Fabricators
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,7800,PRD-Bakers
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,7810,"PRD-Butchers And Other Meat, Poultry, And Fish Processing Workers"
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,7830,"PRD-Food And Tobacco Roasting, Baking, And Drying Machine Operators And Tenders"
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,7840,PRD-Food Batchmakers
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,7850,PRD-Food Cooking Machine Operators And Tenders
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,7855,"PRD-Food Processing Workers, All Other"
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,7900,PRD-Computer Control Programmers And Operators
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,7920,"PRD-Extruding And Drawing Machine Setters, Operators, And Tenders, Metal And Plastic"
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,7930,"PRD-Forging Machine Setters, Operators, And Tenders, Metal And Plastic"
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,7940,"PRD-Rolling Machine Setters, Operators, And Tenders, Metal And Plastic"
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,7950,"PRD-Machine Tool Cutting Setters, Operators, And Tenders, Metal And Plastic"
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,8030,PRD-Machinists
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,8040,"PRD-Metal Furnace Operators, Tenders, Pourers, And Casters"
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,8100,"PRD-Model Makers, Patternmakers, And Molding Machine Setters, Metal And Plastic"
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,8130,PRD-Tool And Die Makers
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,8140,"PRD-Welding, Soldering, And Brazing Workers"
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,8220,"PRD-Miscellaneous Metal Workers And Plastic Workers, Including Multiple Machine Tool Setters"
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,8250,PRD-Prepress Technicians And Workers
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,8255,PRD-Printing Press Operators
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,8256,PRD-Print Binding And Finishing Workers
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,8300,PRD-Laundry And Dry-Cleaning Workers
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,8310,"PRD-Pressers, Textile, Garment, And Related Materials"
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,8320,PRD-Sewing Machine Operators
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,8330,PRD-Shoe And Leather Workers
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,8350,"PRD-Tailors, Dressmakers, And Sewers"
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,8400,"PRD-Textile Bleaching And Dyeing, And Cutting Machine Setters, Operators, And Tenders"
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,8410,"PRD-Textile Knitting And Weaving Machine Setters, Operators, And Tenders"
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,8420,"PRD-Textile Winding, Twisting, And Drawing Out Machine Setters, Operators, And Tenders"
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,8450,PRD-Upholsterers
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,8460,"PRD-Miscellaneous Textile, Apparel, And Furnishings Workers, Except Upholsterers"
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,8500,PRD-Cabinetmakers And Bench Carpenters
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,8510,PRD-Furniture Finishers
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,8530,"PRD-Sawing Machine Setters, Operators, And Tenders, Wood"
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,8540,"PRD-Woodworking Machine Setters, Operators, And Tenders, Except Sawing"
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,8550,"PRD-Miscellaneous Woodworkers, Including Model Makers And Patternmakers"
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,8600,"PRD-Power Plant Operators, Distributors, And Dispatchers"
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,8610,PRD-Stationary Engineers And Boiler Operators
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,8620,PRD-Water And Wastewater Treatment Plant And System Operators
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,8630,PRD-Miscellaneous Plant And System Operators
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,8640,"PRD-Chemical Processing Machine Setters, Operators, And Tenders"
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,8650,"PRD-Crushing, Grinding, Polishing, Mixing, And Blending Workers"
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,8710,PRD-Cutting Workers
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,8720,"PRD-Extruding, Forming, Pressing, And Compacting Machine Setters, Operators, And Tenders"
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,8730,"PRD-Furnace, Kiln, Oven, Drier, And Kettle Operators And Tenders"
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,8740,"PRD-Inspectors, Testers, Sorters, Samplers, And Weighers"
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,8750,PRD-Jewelers And Precious Stone And Metal Workers
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,8760,"PRD-Medical, Dental, And Ophthalmic Laboratory Technicians"
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,8800,PRD-Packaging And Filling Machine Operators And Tenders
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,8810,PRD-Painting Workers
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,8830,PRD-Photographic Process Workers And Processing Machine Operators
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,8850,PRD-Adhesive Bonding Machine Operators And Tenders
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,8910,PRD-Etchers And Engravers
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,8920,"PRD-Molders, Shapers, And Casters, Except Metal And Plastic"
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,8930,"PRD-Paper Goods Machine Setters, Operators, And Tenders"
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,8940,PRD-Tire Builders
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,8950,PRD-Helpers-Production Workers
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,8965,"PRD-Miscellaneous Production Workers, Including Semiconductor Processors"
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,9000,TRN-Supervisors Of Transportation And Material Moving Workers
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,9030,TRN-Aircraft Pilots And Flight Engineers
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,9040,TRN-Air Traffic Controllers And Airfield Operations Specialists
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,9050,TRN-Flight Attendants
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,9110,"TRN-Ambulance Drivers And Attendants, Except Emergency Medical Technicians"
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,9120,TRN-Bus Drivers
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,9130,TRN-Driver/Sales Workers And Truck Drivers
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,9140,TRN-Taxi Drivers And Chauffeurs
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,9150,"TRN-Motor Vehicle Operators, All Other"
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,9200,TRN-Locomotive Engineers And Operators
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,9240,TRN-Railroad Conductors And Yardmasters
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,9260,"TRN-Subway, Streetcar, And Other Rail Transportation Workers"
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,9300,"TRN-Sailors And Marine Oilers, And Ship Engineers"
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,9310,TRN-Ship And Boat Captains And Operators
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,9350,TRN-Parking Lot Attendants
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,9360,TRN-Automotive And Watercraft Service Attendants
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,9410,TRN-Transportation Inspectors
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,9415,"TRN-Transportation Attendants, Except Flight Attendants"
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,9420,"TRN-Miscellaneous Transportation Workers, Including Bridge And Lock Tenders And Traffic Technicians"
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,9510,TRN-Crane And Tower Operators
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,9520,"TRN-Dredge, Excavating, And Loading Machine Operators"
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,9560,"TRN-Conveyor Operators And Tenders, And Hoist And Winch Operators"
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,9600,TRN-Industrial Truck And Tractor Operators
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,9610,TRN-Cleaners Of Vehicles And Equipment
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,9620,"TRN-Laborers And Freight, Stock, And Material Movers, Hand"
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,9630,TRN-Machine Feeders And Offbearers
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,9640,"TRN-Packers And Packagers, Hand"
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,9650,TRN-Pumping Station Operators
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,9720,TRN-Refuse And Recyclable Material Collectors
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,9750,"TRN-Miscellaneous Material Moving Workers, Including Mine Shuttle Car Operators, And Tank Car, Truck, And Ship Loaders"
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,9800,MIL-Military Officer Special And Tactical Operations Leaders
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,9810,MIL-First-Line Enlisted Military Supervisors
OCCP12,Occupation recode for data collected in 2012 or later based on 2010 OCC codes,9820,MIL-Military Enlisted Tactical Operations And Air/Weapons Specialists And Crew Members
